Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
0,0,0,1,0.710076726,0.344827586,0,4,1,1,1,0,1
2,0,0,2,0.586803252,0.965517241,0,3,0,0,1,1,4
0,1,3,1,0.357599711,0.034482759,0,2,0,0,0,0,2
0,0,0,3,0.577663746,0.724137931,0,3,1,1,0,1,4
0,0,3,2,0.342606121,0.448275862,0,0,0,0,1,0,4
0,1,3,1,0.083917259,0.793103448,0,2,1,0,0,0,4
1,1,2,2,0.993892266,0.793103448,1,1,1,0,0,0,4
1,1,1,2,0.127275755,0.896551724,0,1,1,0,0,0,4
2,0,1,3,0.072378657,0.206896552,0,3,1,1,0,0,2
0,1,2,3,0.879487686,0.862068966,0,1,0,0,0,1,4
0,1,0,2,0.302128716,0.344827586,0,3,0,1,0,1,3
1,0,0,2,0.650991568,0.103448276,0,2,1,0,0,0,2
0,1,1,2,0.329331017,0.206896552,0,0,0,0,0,0,3
0,0,0,2,0.391851339,0.965517241,0,3,0,1,0,0,4
1,0,0,1,0.262361369,0.517241379,1,2,1,0,0,0,4
0,1,0,1,0.343385429,0.862068966,0,2,0,1,0,0,4
1,1,1,2,0.411119591,0.172413793,0,1,0,0,0,0,3
0,1,2,1,0.721191261,0.896551724,0,0,0,0,0,0,4
1,1,0,0,0.51207129,0.172413793,0,4,0,0,1,0,1
0,1,3,2,0.944596908,0.034482759,0,2,0,0,0,0,1
2,1,1,0,0.041875645,0.793103448,0,0,1,0,0,0,4
1,0,2,2,0.503593685,0.24137931,1,3,1,0,0,0,2
1,0,1,2,0.584843437,1.0,0,1,1,0,0,1,4
2,1,2,4,0.921201816,0.896551724,0,1,0,0,1,0,4
1,0,0,2,0.049162141,0.206896552,1,1,0,0,0,0,2
1,1,2,0,0.574105905,0.896551724,0,2,0,0,0,1,4
0,0,0,2,0.854558243,0.827586207,1,0,0,0,0,0,4
2,0,2,3,0.242152924,0.793103448,0,2,0,0,0,1,4
0,0,3,4,0.877246712,0.448275862,0,3,0,0,1,0,3
1,1,0,2,0.019012411,0.275862069,0,1,0,0,0,1,4
2,0,0,1,0.733243659,0.482758621,1,2,0,0,0,0,3
0,1,2,3,0.934132898,0.827586207,1,2,1,0,1,0,4
0,0,0,1,0.657900188,0.724137931,0,2,0,1,0,0,4
2,0,2,2,0.439480997,0.586206897,0,4,1,0,0,0,4
0,0,0,2,0.044879717,0.379310345,0,2,0,0,0,0,4
0,0,0,0,0.921118548,0.75862069,0,0,0,1,0,0,4
0,0,3,1,0.470783916,0.620689655,0,2,0,0,1,0,4
1,1,1,1,0.028977187,0.413793103,0,1,0,0,0,0,4
1,1,2,2,0.690561096,0.206896552,0,3,0,1,1,0,2
0,0,0,3,0.482338212,0.827586207,0,0,0,0,0,0,4
0,0,1,1,0.124435358,0.310344828,0,1,1,1,0,1,2
2,0,1,3,0.214465216,1.0,1,2,0,1,0,0,4
0,0,1,0,0.064511921,0.310344828,1,1,0,0,0,0,3
0,1,1,2,0.574900772,0.034482759,0,2,0,1,0,0,1
0,0,1,0,0.622691581,0.448275862,1,1,0,1,0,0,4
1,1,0,3,0.506270735,0.413793103,0,4,1,0,1,0,3
0,0,0,2,0.817988461,0.724137931,1,1,0,1,0,0,4
2,1,2,2,0.861945618,0.965517241,0,4,0,0,0,0,4
0,0,0,3,0.616279137,0.172413793,0,2,0,0,1,0,2
0,0,1,2,0.012718255,0.275862069,1,3,1,0,1,1,2
2,1,0,4,0.695975898,0.413793103,0,1,0,0,0,1,4
0,0,1,2,0.418426797,0.275862069,1,3,1,0,1,0,2
0,0,2,3,0.566154674,0.413793103,1,2,0,0,0,1,4
2,0,0,2,0.649773798,0.137931034,1,2,1,0,0,0,1
1,1,0,1,0.350586305,0.448275862,0,3,1,0,1,0,3
0,0,0,2,0.918099774,0.137931034,0,2,1,0,0,0,1
2,0,1,1,0.134075976,0.275862069,0,2,0,0,1,0,4
0,1,2,2,0.672230787,0.24137931,1,0,0,0,1,1,2
1,1,0,2,0.004311703,0.206896552,0,1,0,1,0,0,3
0,1,2,2,0.925661055,0.24137931,0,2,0,0,0,0,2
2,0,0,0,0.112580563,0.724137931,0,0,0,0,0,0,4
0,0,0,1,0.094940407,0.068965517,0,1,1,0,0,0,2
0,0,3,2,0.33333752,0.75862069,0,1,0,0,0,0,4
1,1,0,4,0.373942793,0.793103448,0,1,0,0,0,0,4
1,0,0,1,0.214493511,0.482758621,1,2,1,1,1,0,3
1,0,0,2,0.58574134,0.24137931,0,2,0,1,1,0,2
2,1,0,2,0.443370317,0.0,1,4,1,0,0,0,1
1,1,0,2,0.034161984,0.206896552,0,2,1,0,0,0,2
0,1,0,1,0.319966598,0.620689655,0,4,1,0,0,0,4
2,1,1,2,0.811311576,0.034482759,0,3,1,0,0,0,1
0,1,0,1,0.690441422,0.448275862,0,4,0,0,1,1,4
0,0,1,4,0.725651166,0.586206897,0,3,0,0,0,0,4
0,1,0,1,0.698866485,1.0,1,3,0,0,0,0,4
0,0,0,1,0.311277581,0.482758621,0,2,0,0,1,0,4
0,0,1,0,0.099725593,0.448275862,0,1,0,1,1,0,4
0,1,3,1,0.272727483,0.793103448,0,1,1,0,0,0,4
2,1,0,2,0.832688506,0.827586207,1,4,0,1,0,0,4
2,1,2,1,0.981544909,0.620689655,0,4,0,0,1,1,4
1,0,1,0,0.494361778,1.0,0,3,1,0,0,1,4
0,1,1,2,0.009658617,0.620689655,0,3,0,0,0,0,4
0,1,1,0,0.140152899,0.724137931,1,4,0,1,0,1,4
0,1,0,0,0.322397902,0.896551724,0,2,0,1,0,1,4
1,1,0,3,0.579197514,0.862068966,0,3,1,0,0,0,4
1,1,1,2,0.075127074,0.551724138,0,2,1,0,0,0,4
0,0,0,3,0.94438875,0.724137931,1,2,1,0,0,0,4
0,0,3,3,0.36545043,0.931034483,0,0,0,0,0,0,4
0,0,0,2,0.913580297,0.620689655,1,2,1,0,0,0,4
2,1,0,0,0.781366083,0.896551724,0,3,0,0,0,0,4
0,1,2,2,0.75625272,0.517241379,0,2,0,0,0,0,4
0,1,0,3,0.607364084,0.655172414,0,3,0,0,0,1,4
0,0,1,2,0.627451384,0.827586207,1,2,0,0,1,0,4
0,1,1,2,0.638683698,0.620689655,0,1,0,0,0,0,4
1,1,3,1,0.629391181,0.0,1,3,1,0,0,0,1
1,1,2,3,0.554311825,0.620689655,0,3,0,0,0,0,4
2,0,1,2,0.987494961,0.206896552,1,1,0,1,1,0,1
0,1,1,4,0.733079409,0.965517241,0,2,0,0,0,0,4
2,0,3,1,0.777786559,0.75862069,0,2,0,0,0,0,4
0,1,0,1,0.873412777,0.344827586,0,4,0,0,0,1,3
1,0,0,1,0.215834742,0.137931034,0,3,1,1,0,0,1
1,0,0,2,0.0838476,1.0,0,1,1,0,0,0,4
1,0,0,1,0.48339661,0.551724138,0,2,1,1,0,0,4
2,1,1,0,0.514618716,0.344827586,0,3,1,0,0,0,2
0,1,1,4,0.830081993,0.793103448,0,3,0,0,0,1,4
0,0,1,0,0.444240797,0.862068966,0,3,1,0,0,0,4
1,0,0,3,0.571456303,0.24137931,0,1,0,0,0,0,3
0,1,2,1,0.527623891,0.310344828,0,3,0,0,0,0,2
0,1,0,3,0.038193808,0.379310345,0,3,0,0,0,0,4
2,0,1,2,0.615869166,0.310344828,0,3,0,0,0,0,2
0,1,1,3,0.82894219,0.413793103,0,2,0,0,0,0,3
1,1,0,3,0.157628699,0.862068966,1,3,0,0,0,0,4
1,1,0,0,0.594961999,0.586206897,1,3,0,0,1,0,4
2,1,0,0,0.594239981,0.310344828,0,3,1,0,0,0,2
2,0,2,1,0.164320798,0.620689655,0,2,0,0,0,0,4
0,1,3,2,0.123552601,0.655172414,0,1,0,0,0,1,4
1,1,1,3,0.981125573,0.551724138,0,2,1,0,0,1,4
0,0,0,2,0.394118841,0.655172414,0,2,0,0,0,0,4
2,0,0,2,0.22763025,0.517241379,0,2,1,0,0,0,4
0,1,2,1,0.171468585,0.137931034,0,2,1,0,0,0,2
0,1,2,3,0.668316199,0.068965517,0,2,0,0,1,0,1
1,1,0,4,0.610092935,1.0,0,3,0,0,0,0,4
1,1,0,1,0.644238964,0.896551724,0,1,0,1,0,0,4
2,0,2,2,0.088054298,0.482758621,0,2,0,0,0,0,4
1,0,0,0,0.894508766,0.862068966,0,3,0,0,0,0,4
1,0,0,2,0.38966095,0.034482759,0,2,0,1,0,1,1
1,1,0,2,0.31367672,0.413793103,1,2,0,0,0,1,3
0,1,1,1,0.46284002,0.724137931,1,2,0,1,0,0,4
2,1,2,2,0.390461538,0.24137931,0,2,0,0,1,0,3
0,1,3,1,0.864516751,0.75862069,0,1,1,0,0,0,4
0,0,1,2,0.930276224,0.896551724,0,2,0,0,0,0,4
1,0,1,2,0.303749132,1.0,0,4,1,1,1,1,4
0,1,0,0,0.864875968,0.551724138,0,2,0,0,0,1,4
1,0,1,2,0.782368561,0.103448276,0,0,1,0,0,0,2
1,1,0,2,0.931824699,0.620689655,0,3,0,0,0,0,4
0,1,1,1,0.245979901,0.724137931,0,2,0,0,0,0,4
2,0,0,0,0.577569446,0.827586207,1,1,0,0,0,0,4
1,1,0,2,0.274807272,0.275862069,1,3,0,0,0,1,3
2,1,0,4,0.824988856,0.75862069,0,1,0,0,1,0,4
0,0,0,1,0.005277423,0.482758621,0,4,0,0,0,0,4
1,1,0,1,0.565415505,0.931034483,0,2,0,1,0,0,4
2,1,0,1,0.33954044,0.275862069,1,3,0,0,1,0,2
2,0,3,2,0.323001727,0.793103448,1,2,0,1,0,0,4
0,1,0,1,0.645594722,0.689655172,1,1,0,0,1,0,4
2,0,1,1,0.852410298,0.275862069,0,3,0,0,0,0,2
2,1,2,2,0.609842741,0.448275862,1,4,1,0,1,0,2
0,0,3,2,0.854100768,0.75862069,0,3,0,0,0,0,4
1,0,1,1,0.264848365,0.689655172,1,3,1,0,1,0,4
2,0,2,2,0.520046107,0.517241379,1,4,0,1,0,1,3
2,1,0,2,0.451001519,0.793103448,0,1,0,0,0,0,4
2,0,0,0,0.011605397,0.75862069,0,0,0,0,0,0,4
0,0,0,0,0.557399281,0.827586207,1,0,0,0,0,0,4
0,0,1,3,0.662231824,0.862068966,0,3,1,0,0,0,4
0,0,1,0,0.592541891,0.551724138,0,3,0,0,0,0,4
0,0,0,2,0.737073326,0.413793103,0,3,1,1,0,0,3
1,1,0,3,0.571943365,0.275862069,0,4,0,0,0,1,2
1,1,1,1,0.066774093,0.482758621,0,3,0,0,0,0,4
2,1,0,1,0.116526484,0.206896552,0,2,0,0,0,0,3
0,1,1,2,0.597107306,0.0,0,1,0,0,0,0,2
1,1,1,3,0.275242378,0.0,0,4,0,1,0,0,1
0,1,2,3,0.079683789,0.137931034,0,1,0,0,1,1,3
1,1,2,2,0.430043661,0.793103448,0,2,0,0,0,0,4
0,0,2,0,0.554906875,0.275862069,0,2,1,1,0,0,2
1,1,0,2,0.329070977,0.379310345,0,1,0,0,0,0,4
0,0,2,2,0.721208915,0.172413793,0,3,1,0,0,0,1
1,0,1,2,0.644457701,0.931034483,1,1,0,0,0,0,4
2,1,0,0,0.33314803,0.413793103,0,4,0,0,0,0,3
0,0,0,1,0.755687327,0.862068966,1,2,1,0,0,0,4
1,0,0,2,0.649387795,0.931034483,0,3,1,0,1,0,4
2,0,0,2,0.638125201,0.24137931,1,3,0,1,0,0,1
0,0,1,1,0.554010949,0.482758621,0,3,0,0,0,0,4
2,1,2,1,0.011349872,0.172413793,0,4,0,0,0,0,2
0,1,0,3,0.697254894,0.896551724,0,1,1,0,0,0,4
0,1,0,2,0.376421144,0.172413793,0,0,0,0,0,0,2
0,1,3,1,0.943640302,0.103448276,0,0,1,0,0,0,2
1,1,0,1,0.818872113,0.344827586,0,3,0,1,0,0,2
0,1,0,1,0.588317105,0.689655172,0,4,0,0,1,0,4
2,1,1,3,0.252418964,1.0,1,2,1,0,0,0,4
1,1,1,2,0.203898668,0.586206897,0,3,1,0,0,0,4
0,1,0,2,0.340723204,0.068965517,0,0,0,1,0,0,2
1,1,0,2,0.477062845,0.068965517,0,1,1,0,0,0,2
0,0,0,1,0.296352934,1.0,0,3,1,0,0,0,4
1,1,1,3,0.515468492,0.379310345,1,0,1,0,0,0,3
1,0,1,2,0.165507622,0.896551724,1,2,1,1,0,0,4
1,0,0,1,0.978783754,0.689655172,1,3,0,1,0,0,3
2,0,1,1,0.107995721,1.0,1,3,1,1,1,1,4
2,0,2,2,0.932962472,0.689655172,0,2,1,1,0,0,4
0,1,0,3,0.914575233,0.172413793,0,3,0,0,1,1,2
0,0,0,1,0.525911468,0.689655172,0,2,0,0,0,0,4
0,1,1,3,0.72569063,0.931034483,1,0,0,0,0,0,4
2,1,0,2,0.436496625,0.172413793,1,3,1,0,0,0,1
0,0,0,1,0.630705881,0.24137931,0,1,1,0,0,1,3
0,1,1,0,0.340914524,0.482758621,0,0,0,1,0,0,4
0,0,2,1,0.301452298,0.586206897,1,2,0,0,0,1,4
0,0,2,2,0.578841543,0.655172414,0,3,0,0,0,0,4
2,1,1,1,0.49864936,0.965517241,1,1,0,1,0,0,4
1,1,2,1,0.580149628,0.517241379,0,0,0,0,0,1,4
2,0,0,2,0.286937195,0.172413793,0,1,0,0,0,1,3
0,1,1,2,0.367326743,0.931034483,0,2,1,0,0,0,4
0,1,0,1,0.083941509,0.689655172,0,2,0,0,0,0,4
2,1,0,2,0.052283574,0.551724138,0,1,1,1,0,0,4
2,0,2,2,0.253695578,0.275862069,0,3,0,0,0,0,3
0,0,1,2,0.074279314,0.620689655,1,3,1,1,0,0,4
0,1,0,3,0.103841104,0.586206897,0,3,0,0,0,0,4
0,1,3,1,0.813809936,0.827586207,1,2,1,0,0,0,4
2,1,0,3,0.038865493,0.75862069,0,2,0,0,1,0,4
1,1,0,2,0.659647326,0.137931034,1,2,0,0,0,0,1
0,1,0,2,0.272818152,0.931034483,0,2,0,0,0,0,4
1,0,2,2,0.872494589,0.172413793,0,0,0,0,0,0,3
2,1,2,2,0.48549687,0.379310345,0,3,1,0,0,1,2
2,0,0,1,0.305874816,0.344827586,0,2,0,0,0,0,4
0,1,1,2,0.518181046,0.517241379,1,1,1,0,0,0,3
0,0,0,2,0.382344172,0.655172414,0,1,0,0,0,1,4
1,1,2,2,0.564896811,0.551724138,0,1,1,0,1,0,4
0,0,0,1,0.11461163,0.655172414,1,4,0,0,0,0,4
0,1,0,3,0.998083603,0.275862069,0,1,0,1,0,1,3
0,0,3,2,0.425992144,0.0,1,3,0,1,0,0,1
2,0,0,0,0.348578025,0.862068966,0,2,1,1,0,1,4
0,0,0,2,0.710973309,0.068965517,1,3,0,1,0,0,1
0,0,1,2,0.364264802,0.689655172,0,2,0,0,0,0,4
0,0,3,2,0.834179222,0.75862069,1,4,0,0,0,0,4
1,0,0,2,0.454739997,0.275862069,0,1,0,1,1,0,2
0,1,0,3,0.72033262,0.724137931,0,2,0,0,1,1,4
0,0,0,1,0.107523841,0.620689655,0,1,0,0,0,0,4
0,1,1,2,0.847038867,0.413793103,0,2,1,1,0,0,2
1,1,0,3,0.736510768,0.75862069,0,2,1,0,1,0,4
0,1,1,3,0.211907248,0.448275862,0,3,1,0,0,0,3
2,1,3,2,0.145400121,0.655172414,0,2,0,0,0,0,4
0,1,0,3,0.316603022,0.620689655,1,0,0,0,1,0,4
0,0,0,0,0.97713964,1.0,0,3,1,1,0,0,4
0,0,0,3,0.257073901,0.75862069,1,2,0,0,0,1,4
0,0,0,1,0.456598615,0.896551724,0,1,0,1,1,0,4
0,1,2,1,0.030001845,0.896551724,0,4,1,1,1,0,4
1,0,0,1,0.397631234,0.206896552,1,4,0,0,0,0,1
0,0,0,2,0.57192383,0.103448276,1,3,0,0,0,0,1
1,0,1,1,0.954167291,0.379310345,0,3,0,0,0,0,3
0,0,0,1,0.517277118,0.75862069,0,0,0,1,0,0,4
0,0,1,1,0.819995959,0.896551724,0,4,0,0,0,0,4
2,1,0,1,0.547703649,0.448275862,0,2,0,1,0,0,4
0,0,2,2,0.040779006,0.034482759,0,1,0,0,1,1,2
0,1,3,2,0.315317473,0.0,0,3,1,0,1,0,1
2,1,1,1,0.576158184,0.931034483,0,1,0,1,0,0,4
0,1,3,2,0.951633736,0.586206897,0,2,1,0,0,0,3
0,1,0,3,0.860064997,0.655172414,1,1,0,0,0,0,4
0,1,0,2,0.228565209,0.24137931,1,2,1,0,1,0,2
0,0,1,1,0.220309947,0.068965517,0,2,1,1,0,1,1
0,0,1,2,0.201351317,0.862068966,0,2,1,1,1,0,4
0,0,0,1,0.923506372,0.172413793,0,0,1,1,0,1,3
0,1,0,1,0.85359336,0.724137931,1,2,0,0,0,0,4
0,0,0,1,0.775721232,0.413793103,0,2,0,0,1,0,3
2,0,0,3,0.393133655,0.275862069,0,1,0,0,0,0,3
1,1,0,1,0.504907575,0.275862069,0,4,0,0,0,1,2
0,1,2,0,0.464812582,0.655172414,0,2,0,0,0,0,4
0,1,0,1,0.253636488,0.275862069,0,3,0,0,1,1,3
0,1,0,3,0.505555661,0.482758621,1,1,0,0,0,0,4
0,0,1,2,0.030478714,0.413793103,0,2,1,1,0,0,4
1,1,1,1,0.131908995,0.724137931,0,1,1,1,0,0,4
0,1,2,2,0.887555796,0.517241379,0,2,0,1,0,0,3
1,0,1,2,0.752490895,0.034482759,0,1,0,0,0,0,2
0,0,0,2,0.423301586,0.862068966,0,2,1,0,0,0,4
1,1,2,1,0.517691912,0.448275862,0,2,0,0,1,1,4
2,0,1,3,0.370371292,0.896551724,0,1,0,0,0,0,4
0,1,0,1,0.741578467,0.172413793,1,3,0,0,0,1,1
2,1,1,2,0.785035673,0.034482759,1,4,0,1,0,0,1
0,0,3,0,0.764109658,0.24137931,0,1,0,0,0,0,2
0,0,0,1,0.723389441,0.103448276,1,3,1,0,0,0,1
0,1,0,1,0.204686518,0.689655172,1,3,0,0,0,0,4
1,1,0,2,0.33830557,0.793103448,0,2,0,0,1,0,4
0,1,0,0,0.47033261,0.448275862,0,3,1,0,0,1,3
0,0,0,2,0.331120333,0.344827586,0,4,1,0,0,0,2
0,1,1,1,0.755755076,0.793103448,0,2,0,0,0,1,4
0,1,0,2,0.329679211,0.931034483,1,3,1,0,0,1,4
0,1,3,3,0.13833809,0.448275862,0,3,1,0,0,0,4
2,1,2,2,0.39944624,0.379310345,0,2,1,0,1,0,3
0,1,1,2,0.980987905,0.517241379,0,2,1,0,0,0,3
0,0,2,2,0.226088164,0.172413793,0,4,1,0,0,0,2
0,1,0,1,0.612809415,0.655172414,0,3,0,1,0,0,4
2,1,0,3,0.433417842,0.0,0,1,1,0,0,0,2
0,1,1,1,0.071053319,0.379310345,0,1,1,0,1,0,3
2,1,2,2,0.488384507,0.206896552,1,4,0,1,0,0,1
0,0,2,2,0.702918542,0.24137931,1,0,0,0,0,0,2
1,0,0,1,0.513757007,0.275862069,1,3,1,1,0,0,1
0,0,3,1,0.873055616,0.034482759,1,1,1,1,0,0,1
1,1,0,2,0.289216247,0.551724138,1,0,0,0,0,1,4
0,1,2,3,0.086295422,0.655172414,0,0,0,1,0,0,4
2,0,3,3,0.937589256,0.413793103,0,2,1,0,0,0,3
1,0,0,2,0.378578178,0.137931034,0,0,0,0,0,1,4
0,0,2,2,0.577015211,0.310344828,0,2,0,1,0,0,3
0,1,0,3,0.792860604,0.379310345,0,3,0,1,0,0,2
0,1,0,0,0.324633558,0.551724138,1,2,0,0,1,0,3
1,0,1,1,0.716934844,0.689655172,0,3,1,0,0,1,4
2,0,1,2,0.135521619,0.172413793,0,2,0,0,0,1,3
1,0,3,3,0.291575686,0.068965517,0,2,0,0,0,0,2
2,1,1,3,0.144824086,0.931034483,0,2,0,0,1,0,4
2,1,0,2,0.812110137,0.482758621,1,2,0,1,0,0,3
0,1,2,0,0.222852271,0.206896552,0,4,1,0,0,0,2
1,0,3,2,0.718175285,1.0,0,3,0,0,0,0,4
1,0,0,1,0.944329781,0.172413793,0,2,0,0,0,0,2
2,1,3,1,0.528325968,0.103448276,1,3,0,0,0,0,1
1,0,0,2,0.540597039,0.620689655,0,2,0,0,0,0,4
0,1,2,0,0.461510614,0.137931034,0,1,1,0,0,0,2
0,0,0,3,0.326211849,0.068965517,1,2,0,1,0,0,1
1,0,0,2,0.476148883,0.862068966,0,3,1,0,0,0,4
1,0,0,2,0.60344754,0.827586207,0,2,0,0,0,1,4
2,0,1,0,0.987072029,0.275862069,0,3,0,1,0,0,2
0,1,0,1,0.938789582,0.172413793,1,2,1,0,0,0,1
0,0,0,0,0.86309107,0.413793103,0,2,1,0,0,0,3
0,1,1,4,0.890099656,0.896551724,0,4,1,1,1,0,4
2,1,3,3,0.468334063,0.724137931,0,2,0,0,0,0,4
0,1,0,2,0.658147137,0.931034483,0,3,0,0,0,0,4
0,0,0,1,0.896042667,1.0,0,3,1,1,1,0,4
2,1,0,3,0.393349553,0.655172414,0,4,0,1,1,0,4
1,1,0,1,0.962815086,0.103448276,0,0,1,0,0,0,2
2,1,2,1,0.416211098,0.034482759,0,1,1,0,1,1,1
1,0,2,2,0.60172069,0.862068966,0,3,1,0,0,0,4
1,0,1,3,0.710567708,0.103448276,0,2,1,0,0,0,2
2,1,0,0,0.95163178,0.24137931,0,2,0,0,0,0,2
1,0,2,1,0.24484456,0.413793103,0,1,1,1,0,0,4
0,1,1,3,0.746935729,0.310344828,0,1,0,0,0,1,3
0,1,2,1,0.521361348,0.586206897,1,2,0,0,0,0,4
1,0,1,1,0.268812945,0.275862069,0,1,0,0,0,0,3
0,1,2,2,0.77744662,1.0,0,1,0,1,0,0,4
1,0,1,3,0.552804143,0.0,0,0,1,0,1,1,2
0,0,0,2,0.661680687,0.413793103,0,1,1,0,0,0,4
0,1,3,4,0.323219339,0.586206897,1,3,0,1,0,0,4
0,0,1,2,0.481774263,0.482758621,0,3,0,0,0,0,4
0,0,1,0,0.618010979,0.034482759,0,0,1,0,0,1,2
0,1,0,4,0.40532335,0.344827586,0,1,1,0,0,0,4
0,1,1,2,0.198547671,0.965517241,0,2,1,1,0,0,4
0,0,1,1,0.962692959,0.448275862,0,2,1,1,0,0,2
2,0,0,2,0.512002557,0.724137931,0,3,1,0,1,0,4
0,1,0,1,0.734711085,0.482758621,1,3,0,0,0,0,3
0,0,1,0,0.411466783,0.448275862,1,3,1,0,0,0,3
0,0,2,0,0.355487081,0.517241379,0,2,1,0,0,0,4
0,0,1,2,0.407579425,0.75862069,0,2,1,1,0,1,4
1,0,0,3,0.409614106,0.965517241,1,3,0,0,0,0,4
2,0,1,2,0.544752734,0.482758621,0,0,1,1,0,0,4
0,0,0,4,0.544041672,0.620689655,0,0,0,0,0,0,4
0,0,0,1,0.49767238,0.896551724,1,0,0,1,1,0,4
1,1,0,1,0.134887826,0.275862069,0,2,1,1,0,0,2
1,1,0,1,0.496592803,0.137931034,0,1,0,0,0,0,3
1,1,0,1,0.169245389,0.137931034,0,1,0,0,1,0,3
0,1,0,1,0.126227885,0.344827586,0,3,1,0,0,0,3
0,1,0,2,0.933664856,0.931034483,1,4,1,1,1,1,4
2,0,0,3,0.605592483,0.655172414,0,1,1,0,1,0,4
2,0,1,4,0.660195219,0.827586207,1,2,0,1,1,0,4
1,0,0,1,0.402202623,0.793103448,0,1,1,0,0,0,4
0,0,0,3,0.90997283,0.931034483,0,4,0,0,0,0,4
0,1,2,1,0.638610869,0.103448276,0,1,1,0,0,1,1
0,0,0,1,0.770001102,0.655172414,0,3,0,1,0,0,4
2,0,1,3,0.368933224,0.586206897,0,1,1,0,0,0,4
1,1,0,2,0.961062476,0.827586207,0,3,0,0,0,0,4
0,0,0,1,0.821351479,0.068965517,1,1,1,1,0,0,1
2,0,1,2,0.854877144,0.103448276,1,1,0,1,0,0,1
1,1,1,1,0.172339308,0.448275862,0,1,1,1,1,0,3
1,0,2,2,0.271221778,0.206896552,0,1,0,0,0,0,2
0,0,1,2,0.285902025,0.862068966,1,3,1,0,0,0,4
0,0,3,4,0.271167731,0.24137931,0,3,0,0,0,0,2
0,0,0,0,0.856338521,0.793103448,0,2,0,1,0,0,4
0,0,0,1,0.031868557,0.517241379,1,4,1,0,0,0,4
0,1,0,2,0.076134574,0.655172414,0,2,1,0,0,0,4
1,1,0,2,0.274176834,0.482758621,0,4,0,1,0,0,3
0,1,1,1,0.20004983,0.206896552,0,1,0,0,1,0,4
1,1,1,2,0.232073237,0.862068966,0,4,1,0,1,0,4
2,1,0,3,0.798807495,0.551724138,0,0,1,0,0,1,4
0,1,3,3,0.56372099,0.724137931,0,2,0,0,0,0,4
2,0,2,3,0.005724407,0.724137931,1,2,1,0,0,0,4
2,1,0,3,0.429763362,0.724137931,0,2,1,1,0,0,4
1,1,0,2,0.408300881,0.379310345,0,2,0,1,0,1,3
2,0,0,3,0.114023356,0.586206897,0,2,0,0,1,0,4
1,0,0,1,0.67686609,0.793103448,1,4,1,0,0,0,4
0,1,0,1,0.702851324,0.448275862,1,4,1,0,0,0,2
0,0,1,1,0.72166896,0.482758621,1,4,1,1,0,0,2
1,1,0,2,0.729255397,0.482758621,0,4,0,0,1,0,3
0,0,0,1,0.0,0.137931034,1,3,0,1,0,0,2
0,1,3,4,0.954964397,0.517241379,0,4,0,1,0,0,3
2,0,1,1,0.815091769,0.137931034,0,3,1,0,0,0,1
0,0,3,0,0.904967888,0.034482759,0,2,0,0,1,0,1
2,1,0,2,0.015608389,0.655172414,0,3,0,0,0,0,4
0,1,0,0,0.934879329,0.931034483,1,4,0,0,0,0,4
0,1,1,1,0.81066645,0.827586207,0,3,0,0,0,0,4
0,1,0,1,0.838128594,0.275862069,0,2,0,0,0,0,3
2,1,0,2,0.093341726,0.724137931,0,0,0,0,0,1,4
1,0,1,2,0.739574327,0.896551724,0,3,1,0,1,0,4
1,1,1,2,0.960967175,0.275862069,0,4,0,0,0,0,2
0,1,0,2,0.679274408,0.103448276,0,2,0,0,0,0,2
0,0,0,2,0.571164347,0.482758621,0,1,0,0,0,0,4
0,0,0,1,0.946663741,0.344827586,0,2,0,1,1,0,2
0,1,0,1,0.443393367,0.0,1,2,0,1,1,0,1
1,0,0,2,0.599929535,0.586206897,1,2,0,0,0,0,4
2,0,0,0,0.476832931,0.965517241,1,3,0,0,0,0,4
0,1,0,0,0.933865591,0.0,1,4,1,0,0,1,1
2,0,3,2,0.076119294,0.24137931,0,3,0,0,0,0,4
1,0,1,2,0.501642824,0.827586207,1,2,0,0,0,0,4
0,1,2,1,0.687689169,0.517241379,0,4,1,1,0,0,3
1,1,0,1,0.792763905,0.862068966,1,2,0,0,0,0,4
0,0,0,3,0.583635909,0.931034483,0,1,1,0,0,0,4
0,0,0,3,0.909909609,0.724137931,1,2,0,1,0,0,4
0,1,0,2,0.943021328,0.586206897,0,3,0,0,1,0,3
0,0,0,2,0.064340267,0.724137931,0,3,0,0,0,0,4
1,0,2,2,0.402780155,0.275862069,0,4,1,1,0,0,1
0,0,1,4,0.023433099,0.379310345,0,2,0,0,0,0,4
1,1,1,4,0.329742417,0.620689655,1,1,0,0,0,0,4
0,0,0,1,0.537432432,0.827586207,0,0,0,1,0,0,4
1,0,3,3,0.911788953,0.586206897,0,3,0,1,0,0,4
0,1,0,1,0.847474504,0.896551724,1,3,1,1,0,0,4
1,0,0,1,0.127593393,0.137931034,0,2,0,1,0,0,3
2,0,0,2,0.093084421,0.896551724,0,2,1,0,0,0,4
2,1,2,2,0.589891783,0.034482759,0,4,0,1,0,0,1
0,1,3,3,0.532676726,0.206896552,0,4,1,1,0,0,1
1,1,0,0,0.266630941,0.896551724,1,1,0,1,0,0,4
1,1,2,2,0.90043407,0.310344828,1,3,1,1,0,0,1
